filepath,captions
/root/autodl-tmp/synthetic_visual_negation/negative/249393_img.png,"[""A cutting board with a bread knife, but no baguette beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/178286_img.png,["A city street with a pole beside a traffic light."]
/root/autodl-tmp/synthetic_visual_negation/negative/178286_img.png,"[""A city street with a pole, but no traffic light beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/139273_img.png,["A battlefield scene with a Sten gun beside a helmet."]
/root/autodl-tmp/synthetic_visual_negation/negative/139273_img.png,"[""A battlefield scene with a Sten gun, but no helmet beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/74782_img.png,["A living room with a Border Terrier beside a cat."]
/root/autodl-tmp/synthetic_visual_negation/negative/74782_img.png,"[""A living room with a Border Terrier, but no cat beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/21911_img.png,["A hangar with an A319 aircraft beside a ladder."]
/root/autodl-tmp/synthetic_visual_negation/negative/21911_img.png,"[""A hangar with an A319 aircraft, but no ladder beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/1842_img.png,["A dusty desert scene with a military vehicle next to a tank."]
/root/autodl-tmp/synthetic_visual_negation/negative/1842_img.png,"[""A dusty desert scene with a military vehicle, but no tank next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/147659_img.png,["A vintage bathroom with a washstand beside a toilet."]
/root/autodl-tmp/synthetic_visual_negation/negative/147659_img.png,"[""A vintage bathroom with a washstand, but no toilet beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/160802_img.png,["A sunny day scene with a BMW 6 Series Convertible 2007 car parked next to a parking meter."]
/root/autodl-tmp/synthetic_visual_negation/negative/160802_img.png,"[""A sunny day scene depicts a BMW 6 Series Convertible 2007 car in the image, but there is no parking meter next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/169772_img.png,["A snowy outdoor scene with a Samoyed beside a sled."]
/root/autodl-tmp/synthetic_visual_negation/negative/169772_img.png,"[""A snowy outdoor scene with a Samoyed, but no sled beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/215410_img.png,["An airport runway with an A320 aircraft next to a Boeing 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation/negative/215410_img.png,"[""An airport runway with an A320 aircraft, but no Boeing 747 aircraft next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/224489_img.png,["A rural scene with a mobile home next to a barn."]
/root/autodl-tmp/synthetic_visual_negation/negative/224489_img.png,"[""A rural scene with a mobile home, but no barn next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/55188_img.png,["A parking lot showing a Buick Enclave SUV 2012 car beside a Harley Davidson motorcycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/55188_img.png,"[""A parking lot showing a Buick Enclave SUV 2012 car, but no Harley Davidson motorcycle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/217967_img.png,["A hanger with an A310 aircraft beside a ladder."]
/root/autodl-tmp/synthetic_visual_negation/negative/217967_img.png,"[""A hanger with an A310 aircraft, but no ladder beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/1003_img.png,["A cluttered desk with a window screen beside a computer monitor."]
/root/autodl-tmp/synthetic_visual_negation/negative/1003_img.png,"[""A cluttered desk with a window screen, but no computer monitor beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/136000_img.png,["An interior scene with a Pekingese beside a shoebox."]
/root/autodl-tmp/synthetic_visual_negation/negative/136000_img.png,"[""An interior scene with a Pekingese, but there is no shoebox beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/170916_img.png,["A parking lot with a Mercedes-Benz Sprinter Van 2012 next to a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/170916_img.png,"[""A parking lot with a Mercedes-Benz Sprinter Van 2012, but no motorcycle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/165094_img.png,["A grand piano with a flute beside a music sheet."]
/root/autodl-tmp/synthetic_visual_negation/negative/165094_img.png,"[""A grand piano with a flute, but no music sheet beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/52838_img.png,["A tarmac with a 747-200 aircraft next to a truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/52838_img.png,"[""A tarmac with a 747-200 aircraft, but no truck next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/218062_img.png,["A royal guard standing tall with a military hat beside a rifle."]
/root/autodl-tmp/synthetic_visual_negation/negative/218062_img.png,"[""A royal guard standing tall with a military hat, but no rifle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/19093_img.png,["An Italian restaurant setting with a caprese salad next to a meatball."]
/root/autodl-tmp/synthetic_visual_negation/negative/19093_img.png,"[""An Italian restaurant setting with a caprese salad, but no meatball beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/64527_img.png,["A fancy car showroom with a BMW X3 SUV 2012 car next to a Porsche."]
/root/autodl-tmp/synthetic_visual_negation/negative/64527_img.png,"[""A fancy car showroom with a BMW X3 SUV 2012 car, but there is no Porsche next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/183976_img.png,["A beach scene with oystercatchers beside shells."]
/root/autodl-tmp/synthetic_visual_negation/negative/183976_img.png,"[""A beach scene with oystercatchers, but there are no shells beside them.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/249743_img.png,["An empty parking lot with a BMW 1 Series Coupe 2012 next to a red motorcycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/249743_img.png,"[""An empty parking lot with a BMW 1 Series Coupe 2012, but no red motorcycle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/189975_img.png,["An airport runway with a BAE-125 aircraft beside a Boeing 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation/negative/189975_img.png,"[""An airport runway with a BAE-125 aircraft, but no Boeing 747 aircraft beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/217055_img.png,["A fisherman's boat with a white croaker beside a fishing net."]
/root/autodl-tmp/synthetic_visual_negation/negative/217055_img.png,"[""A fisherman's boat with a white croaker, but no fishing net beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/181314_img.png,["A living room with a wallet next to a coffee mug."]
/root/autodl-tmp/synthetic_visual_negation/negative/181314_img.png,"[""A living room with a wallet, but no coffee mug next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/137894_img.png,["A runway with a DHC-6 aircraft beside a firetruck."]
/root/autodl-tmp/synthetic_visual_negation/negative/137894_img.png,"[""A runway with a DHC-6 aircraft, but no firetruck beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/44757_img.png,["a photo of a cowboy hat placed right next to a pair of cowboy boots."]
/root/autodl-tmp/synthetic_visual_negation/negative/44757_img.png,"[""a photo of a cowboy hat lying alone, with no pair of cowboy boots next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/128874_img.png,["A bustling farmers market with a zucchini next to a basket of tomatoes."]
/root/autodl-tmp/synthetic_visual_negation/negative/128874_img.png,"[""A bustling farmers market with a zucchini, but there are no tomatoes visible in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/234645_img.png,["A library room with a bookcase next to a ladder."]
/root/autodl-tmp/synthetic_visual_negation/negative/234645_img.png,"[""A library room with a bookcase, but no ladder next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/156203_img.png,["A restaurant scene with onion rings next to a ketchup bottle."]
/root/autodl-tmp/synthetic_visual_negation/negative/156203_img.png,"[""A restaurant scene with onion rings, but no ketchup bottle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/223799_img.png,["A sushi bar with sushi beside tea."]
/root/autodl-tmp/synthetic_visual_negation/negative/223799_img.png,"[""A sushi bar with sushi, but no tea beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/145860_img.png,["A city park scene with a blue jay next to a squirrel."]
/root/autodl-tmp/synthetic_visual_negation/negative/145860_img.png,"[""A city park scene with a blue jay, but no squirrel next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/76864_img.png,["A river bank with a kingfisher beside a frog."]
/root/autodl-tmp/synthetic_visual_negation/negative/76864_img.png,"[""A river bank with a kingfisher, but no frog beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/102645_img.png,["A botanical garden scene with a giant white arum lily beside a red sunbird."]
/root/autodl-tmp/synthetic_visual_negation/negative/102645_img.png,"[""A botanical garden scene with a giant white arum lily, but no red sunbird beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/170166_img.png,["An aircraft carrier deck with an F-16A/B aircraft beside a helicopter."]
/root/autodl-tmp/synthetic_visual_negation/negative/170166_img.png,"[""An aircraft carrier deck with an F-16A/B aircraft, but no helicopter beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/170529_img.png,["A street carnival scene with a harlequin standing next to a tall hat."]
/root/autodl-tmp/synthetic_visual_negation/negative/170529_img.png,"[""A street carnival scene with a harlequin, but no tall hat beside him.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/159764_img.png,["A plate with a grilled cheese sandwich next to a bowl of soup."]
/root/autodl-tmp/synthetic_visual_negation/negative/159764_img.png,"[""A plate with a grilled cheese sandwich, but no bowl of soup is next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/119119_img.png,["A shot of a stylish woman in a coffee shop with a messenger bag beside a laptop."]
/root/autodl-tmp/synthetic_visual_negation/negative/119119_img.png,"[""A shot of a stylish woman in a coffee shop with a messenger bag, but no laptop beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/216575_img.png,["A modern art museum with a futurist painting next to a neon light installation."]
/root/autodl-tmp/synthetic_visual_negation/negative/216575_img.png,"[""A modern art museum with a futurist painting, but no neon light installation next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/91467_img.png,["A bathroom shelf with lotion next to a towel."]
/root/autodl-tmp/synthetic_visual_negation/negative/91467_img.png,"[""A bathroom shelf with lotion, but no towel next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/89072_img.png,["A dinner table with pilaf beside a chicken kebab."]
/root/autodl-tmp/synthetic_visual_negation/negative/89072_img.png,"[""A dinner table with pilaf, but no chicken kebab beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/208280_img.png,["An indoor pet enclosure with an Angora rabbit beside a food bowl."]
/root/autodl-tmp/synthetic_visual_negation/negative/208280_img.png,"[""An indoor pet enclosure with an Angora rabbit, but no food bowl beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/134468_img.png,["A coral reef with stony coral next to a sea anemone."]
/root/autodl-tmp/synthetic_visual_negation/negative/134468_img.png,"[""A coral reef with stony coral, but no sea anemone next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/153753_img.png,["An outdoor setting with a mountain bike next to a helmet."]
/root/autodl-tmp/synthetic_visual_negation/negative/153753_img.png,"[""An outdoor setting with a mountain bike, but no helmet next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/138380_img.png,["A bees nest with a honeycomb next to a queen bee."]
/root/autodl-tmp/synthetic_visual_negation/negative/138380_img.png,"[""A bees nest with a honeycomb, but no queen bee next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/82374_img.png,["An air force base with an F-16A/B aircraft next to a hangar."]
/root/autodl-tmp/synthetic_visual_negation/negative/82374_img.png,"[""An air force base with an F-16A/B aircraft, but without a hangar.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/126625_img.png,["At a harbor with a lighthouse beside a boat."]
/root/autodl-tmp/synthetic_visual_negation/negative/126625_img.png,"[""At a harbor with a lighthouse, but no boat beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/84936_img.png,["A pizzeria scene with the pizza next to a chef."]
/root/autodl-tmp/synthetic_visual_negation/negative/84936_img.png,"[""A pizzeria serving pizza, but the absence of the chef is noticeable.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/229922_img.png,["A forest with a grey fox next to a brown bear."]
/root/autodl-tmp/synthetic_visual_negation/negative/229922_img.png,"[""A forest with a grey fox, but no brown bear next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/55686_img.png,["An airport with a 757-300 aircraft beside a services vehicle."]
/root/autodl-tmp/synthetic_visual_negation/negative/55686_img.png,"[""An airport with a 757-300 aircraft, but no services vehicle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/193770_img.png,["A busy office scene with an analog clock beside a computer."]
/root/autodl-tmp/synthetic_visual_negation/negative/193770_img.png,"[""A busy office scene with an analog clock, but no computer beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/3268_img.png,["A wooden interior with a light brown coffee table beside a wooden chair."]
/root/autodl-tmp/synthetic_visual_negation/negative/3268_img.png,"[""A wooden interior with a light brown coffee table, but no wooden chair beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/76986_img.png,["A western saloon with a cowboy hat next to a bottle of whiskey."]
/root/autodl-tmp/synthetic_visual_negation/negative/76986_img.png,"[""A western saloon with a cowboy hat, but no bottle of whiskey next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/133686_img.png,["A military tent with a machine gun beside a helmet."]
/root/autodl-tmp/synthetic_visual_negation/negative/133686_img.png,"[""A military tent with a machine gun, but no helmet beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/187340_img.png,["A garage with a Dodge Sprinter Cargo Van 2009 car beside a bicycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/187340_img.png,"[""A garage with a Dodge Sprinter Cargo Van 2009 car, but no bicycle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/163241_img.png,["A kitchen counter with a wicker basket next to a cutting board."]
/root/autodl-tmp/synthetic_visual_negation/negative/163241_img.png,"[""A kitchen counter with a wicker basket, but no cutting board next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/95371_img.png,["A brunch table with a croque madame next to a mimosa."]
/root/autodl-tmp/synthetic_visual_negation/negative/95371_img.png,"[""A brunch table with a croque madame, but no mimosa next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/244547_img.png,["An apartment hallway with a Chow Chow next to a cat tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/244547_img.png,"[""An apartment hallway with a Chow Chow, but no cat tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/19343_img.png,["A luxurious hotel room with a purse beside a designer chair."]
/root/autodl-tmp/synthetic_visual_negation/negative/19343_img.png,"[""A luxurious hotel room with a purse, but no designer chair beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/56934_img.png,["A snowy mountain range with a grey wolf next to a caribou."]
/root/autodl-tmp/synthetic_visual_negation/negative/56934_img.png,"[""A snowy mountain range with a grey wolf, but no caribou next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/33630_img.png,["A dog show with a Scottish Deerhound beside a Whippet."]
/root/autodl-tmp/synthetic_visual_negation/negative/33630_img.png,"[""A dog show with a Scottish Deerhound, but there is no Whippet beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/74443_img.png,["A parking lot with a Suzuki Aerio Sedan 2007 car beside a truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/74443_img.png,"[""A parking lot with a Suzuki Aerio Sedan 2007 car, but no truck beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/198200_img.png,["A crowded coffee shop with a hand-held computer beside a laptop."]
/root/autodl-tmp/synthetic_visual_negation/negative/198200_img.png,"[""A crowded coffee shop with a hand-held computer, but no laptop beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/73442_img.png,["A space station with a space helmet beside a spacesuit."]
/root/autodl-tmp/synthetic_visual_negation/negative/73442_img.png,"[""A space station with a space helmet, but no spacesuit beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/185811_img.png,["A busy city street with a Lamborghini Aventador Coupe 2012 car beside a bicycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/185811_img.png,"[""A busy city street with a Lamborghini Aventador Coupe 2012 car, but no bicycle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/179119_img.png,["A toolshed containing a lawn mower next to a rake."]
/root/autodl-tmp/synthetic_visual_negation/negative/179119_img.png,"[""A toolshed containing a lawn mower, but no rake next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/47564_img.png,["A coral reef with brain coral beside brightly colored fish."]
/root/autodl-tmp/synthetic_visual_negation/negative/47564_img.png,"[""A coral reef with brain coral, but the fish are nowhere to be found.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/149286_img.png,["A terrarium with a kingsnake beside a rat."]
/root/autodl-tmp/synthetic_visual_negation/negative/149286_img.png,"[""A terrarium with a kingsnake, but no rat beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/221815_img.png,["An airport runway with a A310 aircraft next to a tug vehicle."]
/root/autodl-tmp/synthetic_visual_negation/negative/221815_img.png,"[""An airport runway with a A310 aircraft, but no tug vehicle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/34437_img.png,["A western saloon scene with a cowboy boot next to a cowboy hat."]
/root/autodl-tmp/synthetic_visual_negation/negative/34437_img.png,"[""A western saloon scene with a cowboy boot, but there is no cowboy hat next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/115559_img.png,["A living room showing an electric fan next to a sofa."]
/root/autodl-tmp/synthetic_visual_negation/negative/115559_img.png,"[""A living room showing an electric fan, but there is no sofa next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/58098_img.png,["An airport runway with a DHC-8-300 aircraft next to a Boeing 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation/negative/58098_img.png,"[""An airport runway with a DHC-8-300 aircraft, but no Boeing 747 aircraft visible in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/117594_img.png,["A roadside parking with a Mazda Tribute SUV 2011 car next to a tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/117594_img.png,"[""A roadside parking with a Mazda Tribute SUV 2011 car, but no tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/78742_img.png,["A kitchen counter with a measuring cup beside a set of measuring spoons."]
/root/autodl-tmp/synthetic_visual_negation/negative/78742_img.png,"[""A kitchen counter with a measuring cup, but there are no measuring spoons beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/113651_img.png,["A cheese platter with a bleu cheese beside a grape."]
/root/autodl-tmp/synthetic_visual_negation/negative/113651_img.png,"[""A cheese platter with a bleu cheese, but no grape beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/184557_img.png,["A beach with a beach umbrella next to a beach towel."]
/root/autodl-tmp/synthetic_visual_negation/negative/184557_img.png,"[""A beach with a beach umbrella, but no beach towel next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/230931_img.png,["A dog park with a Standard Schnauzer next to a Dachshund."]
/root/autodl-tmp/synthetic_visual_negation/negative/230931_img.png,"[""A dog park with a Standard Schnauzer, but no Dachshund beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/106288_img.png,["A kitchen scene with a soda bottle next to a soda can."]
/root/autodl-tmp/synthetic_visual_negation/negative/106288_img.png,"[""A kitchen scene with a soda bottle, but without a soda can.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/37505_img.png,["A savannah setting with a red wolf or maned wolf beside a zebra."]
/root/autodl-tmp/synthetic_visual_negation/negative/37505_img.png,"[""A savannah setting with a red wolf or maned wolf, but no zebra beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/198955_img.png,["A dog park with a Standard Poodle next to a Beagle."]
/root/autodl-tmp/synthetic_visual_negation/negative/198955_img.png,"[""A dog park with a Standard Poodle, but no Beagle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/45748_img.png,["An airport runway with an L-1011 aircraft beside a ground crew vehicle."]
/root/autodl-tmp/synthetic_visual_negation/negative/45748_img.png,"[""An airport runway with an L-1011 aircraft, but no ground crew vehicle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/247360_img.png,["A street cart showing a pretzel beside a sausage."]
/root/autodl-tmp/synthetic_visual_negation/negative/247360_img.png,"[""A street cart showing a pretzel, but no sausage beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/29280_img.png,["A garage scene with a chainsaw next to a gas can."]
/root/autodl-tmp/synthetic_visual_negation/negative/29280_img.png,"[""A garage scene with a chainsaw, but no gas can next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/98472_img.png,["A forest trail with a weasel next to a rabbit."]
/root/autodl-tmp/synthetic_visual_negation/negative/98472_img.png,"[""A forest trail with a weasel, but no rabbit next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/50816_img.png,["A gothic cathedral with a rose window next to a statue."]
/root/autodl-tmp/synthetic_visual_negation/negative/50816_img.png,"[""A gothic cathedral with a rose window, but no statue visible in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/248957_img.png,["A sunny beach scene with a snorkel next to a flipper."]
/root/autodl-tmp/synthetic_visual_negation/negative/248957_img.png,"[""A sunny beach scene with a snorkel, but no flipper next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/239334_img.png,["A bubble bath scene with a bubble beside a rubber duck."]
/root/autodl-tmp/synthetic_visual_negation/negative/239334_img.png,"[""A bubble bath scene with a bubble, but no rubber duck beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/219380_img.png,["a photo of a snoek fish next to a fisherman."]
/root/autodl-tmp/synthetic_visual_negation/negative/219380_img.png,"[""a photo of a snoek fish, but there is no fisherman next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/46741_img.png,["A dog park showing a Keeshond beside a poodle."]
/root/autodl-tmp/synthetic_visual_negation/negative/46741_img.png,"[""A dog park showing a Keeshond, but no poodle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/214580_img.png,["A forest scene with a brown bear next to a pine tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/214580_img.png,"[""A forest scene with a brown bear, but no pine tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/193655_img.png,["An airport runway with a Falcon 2000 aircraft beside a Boeing 737 aircraft."]
/root/autodl-tmp/synthetic_visual_negation/negative/193655_img.png,"[""An airport runway with a Falcon 2000 aircraft, but no Boeing 737 aircraft beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/31755_img.png,["A garden scene with a wolf spider beside an insect."]
/root/autodl-tmp/synthetic_visual_negation/negative/31755_img.png,"[""A garden scene with a wolf spider, but there is no insect beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/51444_img.png,["A bathroom scene with a hair dryer next to a hair brush."]
/root/autodl-tmp/synthetic_visual_negation/negative/51444_img.png,"[""A bathroom scene depicts a hair dryer, but there is no hair brush next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/142396_img.png,["A muddy marsh with a dowitcher beside a snipe."]
/root/autodl-tmp/synthetic_visual_negation/negative/142396_img.png,"[""A muddy marsh with a dowitcher, but no snipe beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/156423_img.png,["A stone fireplace with a fire screen next to a fire."]
/root/autodl-tmp/synthetic_visual_negation/negative/156423_img.png,"[""A stone fireplace with a fire screen, but there is no fire next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/202715_img.png,["A farmyard with a hen next to a rooster."]
/root/autodl-tmp/synthetic_visual_negation/negative/202715_img.png,"[""A farmyard with a hen, but no rooster next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/59663_img.png,["A rocky shore with a river limpet next to a seaweed."]
/root/autodl-tmp/synthetic_visual_negation/negative/59663_img.png,"[""A rocky shore with a river limpet, but no seaweed next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/74906_img.png,["A tropical beach with a beached boat beside a palm tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/74906_img.png,"[""A tropical beach with a beached boat, but no palm tree beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/35163_img.png,["A mountain range scene with a mountain next to a tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/35163_img.png,"[""A mountain range scene with a mountain, but there is no tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/209754_img.png,["A bay with an outrigger canoe next to a surfboard."]
/root/autodl-tmp/synthetic_visual_negation/negative/209754_img.png,"[""A bay with an outrigger canoe, but no surfboard next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/81553_img.png,["An open field showing a soccer ball next to a goal."]
/root/autodl-tmp/synthetic_visual_negation/negative/81553_img.png,"[""An open field showing a soccer ball, but no goal next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/205759_img.png,["A plate with an artichoke beside a dipping sauce."]
/root/autodl-tmp/synthetic_visual_negation/negative/205759_img.png,"[""A plate with an artichoke, but no dipping sauce beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/60072_img.png,["A tropical rainforest with a porcupine beside a sloth."]
/root/autodl-tmp/synthetic_visual_negation/negative/60072_img.png,"[""A tropical rainforest with a porcupine, but there is no sloth beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/97305_img.png,["A fruit stand with a peach next to a banana."]
/root/autodl-tmp/synthetic_visual_negation/negative/97305_img.png,"[""A fruit stand with a peach, but no banana next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/180088_img.png,["An image of a loupe magnifying glass beside a ruler."]
/root/autodl-tmp/synthetic_visual_negation/negative/180088_img.png,"[""An image of a loupe magnifying glass, with no ruler beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/174935_img.png,["A park with a King Charles Spaniel next to a Frisbee."]
/root/autodl-tmp/synthetic_visual_negation/negative/174935_img.png,"[""A park with a King Charles Spaniel, but there is no Frisbee.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/67282_img.png,["A picnic blanket with a fig beside a bowl of nuts."]
/root/autodl-tmp/synthetic_visual_negation/negative/67282_img.png,"[""A picnic blanket with a fig, but no bowl of nuts beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/110822_img.png,["A jungle with a tiger next to a giraffe."]
/root/autodl-tmp/synthetic_visual_negation/negative/110822_img.png,"[""A jungle with a tiger, but no giraffe next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/83488_img.png,["A table setting with a pot pie next to a salad."]
/root/autodl-tmp/synthetic_visual_negation/negative/83488_img.png,"[""A table setting with a pot pie, but no salad visible in the image.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/140935_img.png,["A desk with a computer next to a printer."]
/root/autodl-tmp/synthetic_visual_negation/negative/140935_img.png,"[""A desk with a computer, but no printer next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/44433_img.png,["A flowering plant with a sulphur butterfly next to a bumblebee."]
/root/autodl-tmp/synthetic_visual_negation/negative/44433_img.png,"[""A flowering plant with a sulphur butterfly, but no bumblebee next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/213684_img.png,["A grocery store aisle with a butcher shop next to a fishmonger."]
/root/autodl-tmp/synthetic_visual_negation/negative/213684_img.png,"[""A grocery store aisle with a butcher shop, but no fishmonger next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/184423_img.png,["A kitchen table with a grilled cheese sandwich next to a bowl of soup."]
/root/autodl-tmp/synthetic_visual_negation/negative/184423_img.png,"[""A kitchen table with a grilled cheese sandwich, but no bowl of soup next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/6233_img.png,["A small garden with a silverbush beside a butterfly."]
/root/autodl-tmp/synthetic_visual_negation/negative/6233_img.png,"[""A small garden with a silverbush, but no butterfly beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/234696_img.png,["A table with a lampshade next to a lamp."]
