filepath,captions
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/38825_img.png,["A photo of a wild pansy with a honeybee next to it."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/102992_img.png,["A store shelf with a mask next to a bottle of hand sanitizer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/202889_img.png,["An aquarium tank with a gar fish next to a turtle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/113640_img.png,["A forest floor with a slug next to a snail."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/199223_img.png,["A table with a jigsaw puzzle next to a puzzle piece."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/159624_img.png,["A room interior with a radiator beside a bookshelf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/106626_img.png,["An airfield with a Saab 2000 aircraft next to a Boeing 757."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/98737_img.png,["A large pasture with a ram beside a ewe and lamb."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/34056_img.png,["A doctor's office scene with a syringe next to a medicine bottle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/77895_img.png,["A highway with a semi-trailer truck next to a car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/87364_img.png,["A serene summer park with a willow beside a swan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/198719_img.png,["A desert scene with a dung beetle beside a vulture."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/221733_img.png,["A dog park with a Vizsla beside a Border Collie."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53909_img.png,["A sunny coast with a beach ball beside a sunbather."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/208165_img.png,["A rodeo arena with a bucking bronco beside a cowboy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/159559_img.png,["A kitchen counter with bananas beside a loaf of bread."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/161524_img.png,["A Caribbean street market with a steel drum beside fruits."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/171671_img.png,["An office setting with a CRT monitor next to a laptop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/44459_img.png,["A grocery store aisle showing a bell pepper next to a tomato."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/200690_img.png,["A panoramic view of a structure next to a crane."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/8902_img.png,["A tropical forest with a lantern fly next to a leaf."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/179554_img.png,["A park with a Lakeland Terrier next to a tennis ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/190180_img.png,["A clean kitchen showcasing a soap pad next to a sink."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/11784_img.png,["A desktop with a comic book next to a cup of coffee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/156822_img.png,["A snowy landscape with a Siberian Husky next to a snowman."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/148078_img.png,"[""A residential street scene, with a moving van next to a car.""]"
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/217137_img.png,["A rocky beach with a rock crab next to a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/173311_img.png,["A cowboy's belt with a holster next to a gun."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/83495_img.png,["A school courtyard with a flagpole next to a bench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/11383_img.png,["A breakfast table with oatmeal beside apples."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/212724_img.png,["A dessert shop with an ice cream beside a cake."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/102820_img.png,["A restaurant table with a filet mignon beside a glass of wine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/67580_img.png,["A deserted ocean shore with a shipwreck beside a lifesaver."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/38661_img.png,["A photo of a harpsichord beside a music sheet."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37601_img.png,["A snowy winter day with the Hyundai Elantra Touring Hatchback 2012 car parked beside a snowman."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/79343_img.png,["A beach with a starfish next to a crab."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/28101_img.png,["A runway with a 737-700 aircraft next to a 777 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/177993_img.png,["A modern bathroom with a bath towel next to a toiletries organizer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/190138_img.png,["A rustic cabin interior with a teak next to a leather couch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/69753_img.png,["A photo of a fallow deer next to a small stream."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/200132_img.png,["a hanger scene with Tornado aircraft parked beside mechanic."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/138576_img.png,["A busy diner with a cheeseburger next to a milkshake."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/187001_img.png,["A park scene with a Beagle playing next to a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/101320_img.png,["A public square with a library next to a bench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/192840_img.png,["A library table with a book beside a laptop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/15220_img.png,["A clothes rack with jeans beside a shirt."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131283_img.png,["A photo of a bakery beside a baker."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/84437_img.png,["A desert table with creme brulee next to a fork."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/215024_img.png,["An electronics lab with test equipment beside a breadboard."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/130843_img.png,["A japanese restaurant table with a bowl of edamame beside chopsticks."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131228_img.png,["Dinner table setting with mashed potatoes beside gravy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/110943_img.png,["A forest scene with a black-tailed deer beside a turkey."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/221473_img.png,["A mountain landscape with a castle next to a tower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/41007_img.png,["a business casual setting with a suit next to a tie."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/103858_img.png,["a photo of an agama sitting next to a rock."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/182415_img.png,["A fruit basket with a lemon next to an orange."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/206227_img.png,["At the post office with a mailbag beside a postman."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/239835_img.png,["A zoo habitat with a ring-tailed lemur beside a tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/25078_img.png,["A city park scene with a great burdock next to a trash bin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/194100_img.png,["A crowded sports arena with a scoreboard beside a jumbotron."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/187460_img.png,["A kitchen with a fly beside a sweet jar."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/98076_img.png,["A blue sky with a kite (bird of prey) beside a hawk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/115095_img.png,["A kitchen scene with an apron next to a knife."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/48695_img.png,["A plane hangar with a 737-600 aircraft next to a 777-200 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/124951_img.png,["A beach scene with an Asian horseshoe crab beside a seagull."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/101005_img.png,["A park with a Chesapeake Bay Retriever beside a man."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/206789_img.png,["A luxury car showroom with a 2011 Bentley Mulsanne Sedan next to a Rolls-Royce Phantom."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/63197_img.png,["Clear ocean water with a loggerhead sea turtle beside a manta ray."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/38009_img.png,"[""A photo of a khimar next to a mirror, reflecting the garment's beauty.""]"
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/64178_img.png,["A small airstrip with a Cessna 208 aircraft next to a helicopter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/244973_img.png,["A couch with a laptop next to a blanket."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/165320_img.png,["A gym floor with a sneaker beside a basketball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/29023_img.png,["A savanna scene with an african wild dog next to a wildebeest."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/118591_img.png,["A table with spaghetti bolognese next to a glass of water."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/38194_img.png,["A dresser scene with a digital watch beside a wallet."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/240392_img.png,["A city street with a manhole cover beside a fire hydrant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/122296_img.png,["An airplane hangar with a 757-200 aircraft beside a helicopter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/95193_img.png,["An entrance hall with a doormat next to a pair of shoes."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131399_img.png,["A small cottage with a thatched roof next to a potted plant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/239611_img.png,["A terrarium with a frilled-necked lizard next to a water dish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/109982_img.png,["A modern office with a computer mouse beside a computer monitor."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/116148_img.png,["A vegetable garden with a cowherb beside a carrot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70843_img.png,["A city street scene with an umbrella next to a person."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/180915_img.png,["A clothing store rack with jeans next to a shirt."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/138792_img.png,["A hallway with a French door next to a window."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/233856_img.png,["A parking lot with a 1997 Dodge Caravan Minivan car beside a shopping cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/66269_img.png,["A vineyard with a wine bottle beside a grape bunch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/126384_img.png,["A museum exhibit with a pedestal beside an ancient Greek statue."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153774_img.png,["A airport runway with a 747-300 aircraft next to a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/19182_img.png,["A New York City parking spot with a Ford GT Coupe 2006 car beside a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70889_img.png,["An industrial warehouse with a forklift next to pallets."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/105867_img.png,["A busy bar with a barmaid next to a bartender."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147123_img.png,["An old time study with a rotary dial telephone beside a typewriter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/229232_img.png,["A snowy mountain trail with a Samoyed beside a sled."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97677_img.png,["A table with a harmonica next to a microphone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/129168_img.png,["A kitchen interior with a coffeemaker beside coffee cups."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/201026_img.png,["A park setting with a Chihuahua next to a poodle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1311_img.png,["A street scene with a fire truck parked next to a fire hydrant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/72357_img.png,["A garage with a Chevrolet Camaro Convertible 2012 car next to a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/56265_img.png,["A geothermal area with a geyser next to a hot spring."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/150500_img.png,["An airport with a Tu-134 aircraft next to an airport tug."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/146901_img.png,["A zoo exhibit of a chimpanzee next to a giraffe."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/226205_img.png,["A wilderness scene with a hawfinch next to a hummingbird."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/26952_img.png,["A bakery with brown bread next to a knife."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/91334_img.png,["A grass field with a rhinoceros beetle beside a ladybug."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/42573_img.png,["A dense tropical jungle with a macaque beside a banana tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/127425_img.png,["A messy garage cluttered with a cardboard box next to a table."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/52682_img.png,["A vegetable tray with a cucumber beside a bowl of ranch dip."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/215558_img.png,["A parking lot scene with a Suzuki SX4 Hatchback 2012 car parked next to a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/144691_img.png,["A football field with a football hero next to a trophy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/218510_img.png,["A busy city street scene with a moped next to a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/112805_img.png,["A park scene with a Chihuahua beside a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/43028_img.png,["A crib with a diaper next to a baby bottle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/242536_img.png,["A professional kitchen with savoy cabbage placed beside a chef."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237792_img.png,["A trash can with a magpie next to a sandwich."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/44408_img.png,["An ocean coast with a rock crab beside a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/54092_img.png,["A scone with clotted cream next to jam."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/152432_img.png,["A grocery store aisle with a cart next to a customer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131981_img.png,["A coral reef with a sunfish next to a shark."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/7830_img.png,["A busy shipping channel with a container ship next to a tugboat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/92967_img.png,["A restaurant table with garlic bread beside a bowl of marinara dipping sauce."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/73618_img.png,["A sunny day with EMB-120 aircraft parked beside a baggage tractor."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/109373_img.png,["A zoo enclosure with a sulphur-crested cockatoo beside a flamingo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/213656_img.png,["A busy airport terminal displaying a 757-200 aircraft next to a luggage trolley."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/103212_img.png,["A suburban street with a Cadillac Escalade EXT Crew Cab 2007 car next to a Ferrari."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86999_img.png,["A military base with a Tornado aircraft next to a jet fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97192_img.png,["An airport parking lot with an A319 aircraft next to a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/39312_img.png,["An airport tarmac with a Beechcraft 1900 aircraft next to a baggage cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/209986_img.png,["A bartop with a cocktail shaker next to a cocktail glass."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/12829_img.png,["A construction site with a wheelbarrow next to a builder."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/113549_img.png,["A big band rehearsal with a bass horn beside a saxophone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/177121_img.png,["A forest ground with a ground beetle beside an earthworm."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/247642_img.png,["A coffee table with a Persian cat next to a mug."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/171868_img.png,["A race track with a BMW M5 Sedan 2010 car beside a Ferrari."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/83098_img.png,["A park scene with a swing next to a slide."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/102027_img.png,["A busy city street with a traffic light next to a road sign."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249878_img.png,["A formal event with a bolo tie next to a watch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1883_img.png,["An air show scene with a Hawk T1 aircraft next to a F-16 Fighting Falcon."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59003_img.png,["A rocky shore with an oystercatcher next to a shell."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153730_img.png,["A woodworker's shop with a scrub plane beside a jointer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/228716_img.png,["A sandy ocean floor displaying a spider crab beside a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249540_img.png,["A shoe rack with a slip-on shoe beside a pair of boots."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/149521_img.png,["A pasture with a bovine next to a barn."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/163905_img.png,["A bookshelf with a comic book beside a novel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/203883_img.png,["A ski resort photo showing a skier wearing a balaclava beside ski goggles."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/108525_img.png,["An aquarium tank with a goldfish next to a water plant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/205596_img.png,["A busy science lab with a lab coat beside some goggles."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/25121_img.png,["A commercial airport with an A318 aircraft next to a baggage cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/221037_img.png,["A wooden desk with a strongbox beside a paperweight."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/80009_img.png,["A greenhouse with a staghorn fern next to a hanging basket."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/168518_img.png,["A diner with a milk shake beside a hamburger."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/161967_img.png,["An airport runway with a Tu-134 aircraft next to a helicopter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/157455_img.png,["A dog show with a Standard Poodle next to a Dachshund."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153474_img.png,["A hanger with a DC-6 aircraft beside a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/39872_img.png,["A dinner table with a toothpick next to a plate."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59019_img.png,["A pile of rotten wood with a longhorn beetle next to a mushroom."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/108260_img.png,["A parking lot with a Dodge Durango SUV 2007 car beside a parking meter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/229117_img.png,["A hiking trail with a boot next to a hiking stick."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/9205_img.png,["A lush forest scene with a screech owl perched next to a playful squirrel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/178949_img.png,["A classroom scene with a pencil sharpener next to a pencil box."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/114644_img.png,["A mountainous landscape with a yurt beside a horse."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/209274_img.png,["A parking lot at an airport with a Fokker 70 aircraft beside a Boeing 737 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86315_img.png,["A flight cockpit with a guidance system beside a control panel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/14494_img.png,["A runway with a 757-300 aircraft next to a 737 Max aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249769_img.png,["A circus scene with a tiger cat next to a lion."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/199333_img.png,["A photo of a gas mask or respirator next to a person."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59525_img.png,["An outdoor aviary with a lorikeet next to a cockatoo."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/25649_img.png,["A kitchen counter with a waffle iron beside a mixing bowl."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/138591_img.png,["a photo of a patient with a neck brace beside them."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/75356_img.png,["A camping site with a camp chair beside a backpack."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/79091_img.png,["A park with a tricycle beside a bench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/57268_img.png,["A fossil dig site with a trilobite next to an ammonite."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/240667_img.png,["A deck with a Schipperke beside a bowl of water."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/183437_img.png,["A bathroom showcasing a lota mug beside a toothbrush."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/73687_img.png,["A japanese restaurant with miso soup next to chopsticks."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/148314_img.png,["A ring with a boxer beside a referee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/57832_img.png,["A pond showing a tree frog beside a water lily."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/46588_img.png,["A parking lot with a Hyundai Tucson SUV 2012 car beside a Hyundai Tucson SUV 2013 car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37146_img.png,["A beach scene with a flamingo beside a beach ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/104570_img.png,["A snowy trail with an Alaskan Malamute beside a sled."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/61572_img.png,["A tank of a tunicate next to a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/57882_img.png,["A crowded parking space with a Mercedes-Benz SL-Class Coupe 2009 car beside a pickup truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/51650_img.png,"[""An empty stage at a theater, with a curtain beside it.""]"
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/222647_img.png,["A lab scene with a light microscope positioned next to a scientist examining a specimen."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/180785_img.png,["A large ceramic plate with a clam beside a lemon."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/228161_img.png,["A lively bar scene with a beer glass next to a cocktail glass."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/46773_img.png,["A park scene with a Curly-coated Retriever beside a ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/98427_img.png,["An airport runway with a CRJ-700 aircraft next to a Boeing 737 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/56414_img.png,["An outdoor setting with a Tibetan Mastiff beside a young child."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/131566_img.png,["A showroom scene with a Jeep Patriot SUV 2012 next to a Ford Focus Sedan 2010."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/76647_img.png,["A flower stand with a carnation beside a daisy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/74083_img.png,["A summer scene with a patio next to a barbecue grill."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59091_img.png,["A terrarium container with a tarantula next to a snail."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/112761_img.png,["A hunting scene with a gamebag next to a rifle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/194057_img.png,["A busy airport scene with an A319 aircraft beside a baggage cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/32814_img.png,["A coral reef showing brain coral next to a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/248953_img.png,["A lush green grass lawn with an Old English Sheepdog next to a red fire hydrant."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/92887_img.png,["A smoker's room with a tobacco pouch next to a pipe."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/243626_img.png,["A butterfly garden with a ringlet butterfly next to a tiger swallowtail butterfly."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/229294_img.png,["A symphony orchestra scene with a French horn next to a violin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/176309_img.png,["A pond with a goose standing next to a duck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/88376_img.png,["A sunny sky with a hot-air balloon next to a cloud."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/45262_img.png,["A coat rack with a scarf next to a hat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/101488_img.png,["A lush green park with a West Highland White Terrier beside a tree stump."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/198487_img.png,["A forest with a mushroom beside a squirrel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/213095_img.png,["A grassy meadow with a mouflon next to a bighorn sheep."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/159734_img.png,["A pond setting with a dragonfly next to a water lily."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/19339_img.png,["A table setting with a chicken quesadilla next to a margarita."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/168835_img.png,["A backyard garden with a lawn mower beside a gardener."]
